date;category;variable;value
2020-12-18;mobility;transit;5,1400000000000006
2020-12-19;mobility;transit;3,2099999999999937
2020-12-20;mobility;transit;12,2099999999999937
2020-12-21;mobility;transit;21,4899999999999949
2020-12-22;mobility;transit;9,8299999999999983
2020-12-23;mobility;transit;-5,2300000000000040
2020-12-24;mobility;transit;-28,4699999999999989
2020-12-25;mobility;transit;-23,1400000000000006
2020-12-26;mobility;transit;-18,1800000000000068
2020-12-27;mobility;transit;3,1200000000000045
2020-12-28;mobility;transit;15,9800000000000040
2020-12-29;mobility;transit;4,3199999999999932
2020-12-30;mobility;transit;-0,3700000000000045
2020-12-31;mobility;transit;-19,9300000000000068
2021-01-01;mobility;transit;-11,3900000000000006
2021-01-02;mobility;transit;16,9899999999999949
2021-01-03;mobility;transit;31,5000000000000000
2021-01-04;mobility;transit;51,5200000000000102
2021-01-05;mobility;transit;46,5600000000000023
2021-01-06;mobility;transit;25,2500000000000000
2021-01-07;mobility;transit;30,5800000000000125
2021-01-08;mobility;transit;31,6800000000000068
2021-01-09;mobility;transit;11,1099999999999994
2021-01-10;mobility;transit;45,7299999999999898
2021-01-11;mobility;transit;47,3799999999999955
2021-01-12;mobility;transit;32,3199999999999932
2021-01-13;mobility;transit;27,3599999999999994
2021-01-14;mobility;transit;44,0800000000000125
2021-01-15;mobility;transit;29,1999999999999886
2021-01-16;mobility;transit;13,4099999999999966
2021-01-17;mobility;transit;32,5999999999999943
2021-01-18;mobility;transit;31,1299999999999955
2021-01-19;mobility;transit;32,9699999999999989
2021-01-20;mobility;transit;37,2800000000000011
2021-01-21;mobility;transit;32,1399999999999864
2021-01-22;mobility;transit;25,1599999999999966
2021-01-23;mobility;transit;12,6700000000000017
2021-01-24;mobility;transit;25,9899999999999949
2021-01-25;mobility;transit;41,6899999999999977
2021-01-26;mobility;transit;27,9200000000000017
2021-01-27;mobility;transit;28,6500000000000057
2021-01-28;mobility;transit;21,1200000000000045
2021-01-29;mobility;transit;23,1400000000000006
2021-01-30;mobility;transit;34,8899999999999864
2021-01-31;mobility;transit;23,1400000000000006
2021-02-01;mobility;transit;66,7599999999999909
2021-02-02;mobility;transit;36,7299999999999898
2021-02-03;mobility;transit;43,0699999999999932
2021-02-04;mobility;transit;50,2299999999999898
2021-02-05;mobility;transit;43,7100000000000080
2021-02-06;mobility;transit;23,5100000000000051
2021-02-07;mobility;transit;29,1999999999999886
2021-02-08;mobility;transit;52,4300000000000068
2021-02-09;mobility;transit;45,4499999999999886
2021-02-10;mobility;transit;50,6899999999999977
2021-02-11;mobility;transit;52,6200000000000045
2021-02-12;mobility;transit;34,6200000000000045
2021-02-13;mobility;transit;46,0099999999999909
2021-02-14;mobility;transit;46,6500000000000057
2021-02-15;mobility;transit;47,7500000000000000
2021-02-16;mobility;transit;46,0999999999999943
2021-02-17;mobility;transit;54,8199999999999932
2021-02-18;mobility;transit;43,7100000000000080
2021-02-19;mobility;transit;55,7400000000000091
2021-02-20;mobility;transit;37,8300000000000125
2021-02-21;mobility;transit;59,0399999999999920
2021-02-22;mobility;transit;79,4300000000000068
2021-02-23;mobility;transit;66,4799999999999898
2021-02-24;mobility;transit;56,5699999999999932
2021-02-25;mobility;transit;61,3400000000000034
2021-02-26;mobility;transit;46,1899999999999977
2021-02-27;mobility;transit;40,7700000000000102
2021-02-28;mobility;transit;68,4099999999999966
2021-03-01;mobility;transit;70,8000000000000114
2021-03-02;mobility;transit;64,8300000000000125
2021-03-03;mobility;transit;65,6599999999999966
2021-03-04;mobility;transit;70,4300000000000068
2021-03-05;mobility;transit;79,1599999999999966
2021-03-06;mobility;transit;76,9499999999999886
2021-03-07;mobility;transit;59,2299999999999898
2021-03-08;mobility;transit;75,7599999999999909
2021-03-09;mobility;transit;77,8700000000000045
2021-03-10;mobility;transit;62,6299999999999955
2021-03-11;mobility;transit;67,0300000000000011
2021-03-12;mobility;transit;NA
2021-03-13;mobility;transit;49,9499999999999886
2021-03-14;mobility;transit;58,4900000000000091
2021-03-15;mobility;transit;69,8799999999999955
2021-03-16;mobility;transit;72,3600000000000136
2021-03-17;mobility;transit;60,5099999999999909
2021-03-18;mobility;transit;56,4699999999999989
2021-03-19;mobility;transit;56,6599999999999966
2021-03-20;mobility;transit;68,2299999999999898
2021-03-21;mobility;transit;51,6999999999999886
2021-03-22;mobility;transit;84,6599999999999966
2021-03-23;mobility;transit;83,8400000000000034
2021-03-24;mobility;transit;51,4199999999999875
2021-03-25;mobility;transit;64,9199999999999875
2021-03-26;mobility;transit;61,2500000000000000
2021-03-27;mobility;transit;46,8300000000000125
2021-03-28;mobility;transit;88,6100000000000136
2021-03-29;mobility;transit;100,3700000000000045
2021-03-30;mobility;transit;87,1399999999999864
2021-03-31;mobility;transit;82,6399999999999864
2021-04-01;mobility;transit;85,1200000000000045
2021-04-02;mobility;transit;53,9000000000000057
2021-04-03;mobility;transit;49,5900000000000034
2021-04-04;mobility;transit;27,0900000000000034
2021-04-05;mobility;transit;56,5699999999999932
2021-04-06;mobility;transit;79,9799999999999898
2021-04-07;mobility;transit;76,0300000000000011
2021-04-08;mobility;transit;90,0800000000000125
2021-04-09;mobility;transit;86,9600000000000080
2021-04-10;mobility;transit;66,3000000000000114
2021-04-11;mobility;transit;83,1999999999999886
2021-04-12;mobility;transit;108,3600000000000136
2021-04-13;mobility;transit;86,5000000000000000
2021-04-14;mobility;transit;83,3799999999999955
2021-04-15;mobility;transit;83,7500000000000000
2021-04-16;mobility;transit;70,8000000000000114
2021-04-17;mobility;transit;48,3899999999999864
2021-04-18;mobility;transit;78,0500000000000114
2021-04-19;mobility;transit;84,0200000000000102
2021-04-20;mobility;transit;78,2400000000000091
2021-04-21;mobility;transit;73,0000000000000000
2021-04-22;mobility;transit;72,3600000000000136
2021-04-23;mobility;transit;74,6599999999999966
2021-04-24;mobility;transit;60,3300000000000125
2021-04-25;mobility;transit;75,1100000000000136
2021-04-26;mobility;transit;70,2500000000000000
2021-04-27;mobility;transit;78,0500000000000114
2021-04-28;mobility;transit;90,7299999999999898
2021-04-29;mobility;transit;72,6399999999999864
2021-04-30;mobility;transit;67,1299999999999955
2021-05-01;mobility;transit;58,0300000000000011
2021-05-02;mobility;transit;66,9399999999999977
2021-05-03;mobility;transit;105,1399999999999864
2021-05-04;mobility;transit;72,6399999999999864
2021-05-05;mobility;transit;77,1299999999999955
2021-05-06;mobility;transit;77,3199999999999932
2021-05-07;mobility;transit;79,8899999999999864
2021-05-08;mobility;transit;67,9499999999999886
2021-05-09;mobility;transit;84,9399999999999977
2021-05-10;mobility;transit;87,4199999999999875
2021-05-11;mobility;transit;79,9799999999999898
2021-05-12;mobility;transit;89,5300000000000011
2021-05-13;mobility;transit;74,1999999999999886
2021-05-14;mobility;transit;80,2599999999999909
2021-05-15;mobility;transit;97,6999999999999886
2021-05-16;mobility;transit;104,4099999999999966
2021-05-17;mobility;transit;109,4600000000000080
2021-05-18;mobility;transit;110,2800000000000011
2021-05-19;mobility;transit;119,3799999999999955
2021-05-20;mobility;transit;123,9699999999999989
2021-05-21;mobility;transit;120,2899999999999920
2021-05-22;mobility;transit;124,6999999999999886
2021-05-23;mobility;transit;96,5099999999999909
2021-05-24;mobility;transit;131,4000000000000057
2021-05-25;mobility;transit;127,1800000000000068
2021-05-26;mobility;transit;122,1299999999999955
2021-05-27;mobility;transit;135,2599999999999909
2021-05-28;mobility;transit;135,5399999999999920
2021-05-29;mobility;transit;145,6399999999999864
2021-05-30;mobility;transit;117,3600000000000136
2021-05-31;mobility;transit;152,4300000000000068
2021-06-01;mobility;transit;150,8700000000000045
2020-01-13;mobility;walking;0,0000000000000000
2020-01-14;mobility;walking;6,1400000000000006
2020-01-15;mobility;walking;8,3199999999999932
2020-01-16;mobility;walking;9,7199999999999989
2020-01-17;mobility;walking;20,6400000000000006
2020-01-18;mobility;walking;48,9600000000000080
2020-01-19;mobility;walking;-18,0400000000000063
2020-01-20;mobility;walking;3,6200000000000045
2020-01-21;mobility;walking;3,9099999999999966
2020-01-22;mobility;walking;0,1500000000000057
2020-01-23;mobility;walking;2,6299999999999955
2020-01-24;mobility;walking;20,0600000000000023
2020-01-25;mobility;walking;55,4300000000000068
2020-01-26;mobility;walking;-20,7399999999999949
2020-01-27;mobility;walking;-0,4099999999999966
2020-01-28;mobility;walking;17,2399999999999949
2020-01-29;mobility;walking;12,5600000000000023
2020-01-30;mobility;walking;4,2900000000000063
2020-01-31;mobility;walking;31,6299999999999955
2020-02-01;mobility;walking;42,7100000000000080
2020-02-02;mobility;walking;-5,2800000000000011
2020-02-03;mobility;walking;9,4500000000000028
2020-02-04;mobility;walking;8,8499999999999943
2020-02-05;mobility;walking;13,8100000000000023
2020-02-06;mobility;walking;13,5600000000000023
2020-02-07;mobility;walking;25,8199999999999932
2020-02-08;mobility;walking;54,7899999999999920
2020-02-09;mobility;walking;-13,0999999999999943
2020-02-10;mobility;walking;5,8599999999999994
2020-02-11;mobility;walking;15,8700000000000045
2020-02-12;mobility;walking;12,8900000000000006
2020-02-13;mobility;walking;7,7300000000000040
2020-02-14;mobility;walking;44,7199999999999989
2020-02-15;mobility;walking;76,8400000000000034
2020-02-16;mobility;walking;-1,2699999999999960
2020-02-17;mobility;walking;12,7900000000000063
2020-02-18;mobility;walking;19,3799999999999955
2020-02-19;mobility;walking;4,9200000000000017
2020-02-20;mobility;walking;5,3100000000000023
2020-02-21;mobility;walking;16,3199999999999932
2020-02-22;mobility;walking;29,5300000000000011
2020-02-23;mobility;walking;-22,9800000000000040
2020-02-24;mobility;walking;-0,3599999999999994
2020-02-25;mobility;walking;-1,7800000000000011
2020-02-26;mobility;walking;0,0600000000000023
2020-02-27;mobility;walking;-1,5400000000000063
2020-02-28;mobility;walking;26,9800000000000040
2020-02-29;mobility;walking;52,1299999999999955
2020-03-01;mobility;walking;-6,4800000000000040
2020-03-02;mobility;walking;1,9500000000000028
2020-03-03;mobility;walking;11,2300000000000040
2020-03-04;mobility;walking;3,7699999999999960
2020-03-05;mobility;walking;2,2199999999999989
2020-03-06;mobility;walking;16,3900000000000006
2020-03-07;mobility;walking;51,8000000000000114
2020-03-08;mobility;walking;-10,7500000000000000
2020-03-09;mobility;walking;-0,8199999999999932
2020-03-10;mobility;walking;-13,2999999999999972
2020-03-11;mobility;walking;-5,7199999999999989
2020-03-12;mobility;walking;-6,4500000000000028
2020-03-13;mobility;walking;-7,5300000000000011
2020-03-14;mobility;walking;-0,1500000000000057
2020-03-15;mobility;walking;-28,1400000000000006
2020-03-16;mobility;walking;-30,2199999999999989
2020-03-17;mobility;walking;-36,4600000000000009
2020-03-18;mobility;walking;-44,3999999999999986
2020-03-19;mobility;walking;-45,3699999999999974
2020-03-20;mobility;walking;-52,2899999999999991
2020-03-21;mobility;walking;-72,2399999999999949
2020-03-22;mobility;walking;-64,9600000000000080
2020-03-23;mobility;walking;-57,8500000000000014
2020-03-24;mobility;walking;-59,7800000000000011
2020-03-25;mobility;walking;-58,2899999999999991
2020-03-26;mobility;walking;-56,4500000000000028
2020-03-27;mobility;walking;-52,0799999999999983
2020-03-28;mobility;walking;-47,2999999999999972
2020-03-29;mobility;walking;-66,0799999999999983
2020-03-30;mobility;walking;-54,9699999999999989
2020-03-31;mobility;walking;-55,6599999999999966
2020-04-01;mobility;walking;-47,0300000000000011
2020-04-02;mobility;walking;-46,8100000000000023
2020-04-03;mobility;walking;-53,7299999999999969
2020-04-04;mobility;walking;-46,0700000000000003
2020-04-05;mobility;walking;-39,1499999999999986
2020-04-06;mobility;walking;-40,3400000000000034
2020-04-07;mobility;walking;-37,0300000000000011
2020-04-08;mobility;walking;-36,8800000000000026
2020-04-09;mobility;walking;-37,0000000000000000
2020-04-10;mobility;walking;-36,4299999999999997
2020-04-11;mobility;walking;-35,2199999999999989
2020-04-12;mobility;walking;-51,8599999999999994
2020-04-13;mobility;walking;-52,5799999999999983
2020-04-14;mobility;walking;-46,7500000000000000
2020-04-15;mobility;walking;-37,2999999999999972
2020-04-16;mobility;walking;-36,0499999999999972
2020-04-17;mobility;walking;-34,6500000000000057
2020-04-18;mobility;walking;-38,8400000000000034
2020-04-19;mobility;walking;-34,0400000000000063
2020-04-20;mobility;walking;-35,9000000000000057
2020-04-21;mobility;walking;-37,0799999999999983
2020-04-22;mobility;walking;-35,2399999999999949
2020-04-23;mobility;walking;-30,7999999999999972
2020-04-24;mobility;walking;-34,7800000000000011
2020-04-25;mobility;walking;-30,6200000000000045
2020-04-26;mobility;walking;-29,2900000000000063
2020-04-27;mobility;walking;-36,3699999999999974
2020-04-28;mobility;walking;-42,5000000000000000
2020-04-29;mobility;walking;-41,0799999999999983
2020-04-30;mobility;walking;-46,0099999999999980
2020-05-01;mobility;walking;-55,7800000000000011
2020-05-02;mobility;walking;-42,3299999999999983
2020-05-03;mobility;walking;-31,9399999999999977
2020-05-04;mobility;walking;-31,4899999999999949
2020-05-05;mobility;walking;-28,0600000000000023
2020-05-06;mobility;walking;-24,0600000000000023
2020-05-07;mobility;walking;-20,6400000000000006
2020-05-08;mobility;walking;-20,5000000000000000
2020-05-09;mobility;walking;-26,3599999999999994
2020-05-10;mobility;walking;-35,8199999999999932
2020-05-11;mobility;walking;NA
2020-05-12;mobility;walking;NA
2020-05-13;mobility;walking;-30,1899999999999977
2020-05-14;mobility;walking;-22,0100000000000051
2020-05-15;mobility;walking;-18,1500000000000057
2020-05-16;mobility;walking;-1,8299999999999983
2020-05-17;mobility;walking;-17,2300000000000040
2020-05-18;mobility;walking;-12,3499999999999943
2020-05-19;mobility;walking;-8,4200000000000017
2020-05-20;mobility;walking;-13,5100000000000051
2020-05-21;mobility;walking;-7,7300000000000040
2020-05-22;mobility;walking;3,4699999999999989
2020-05-23;mobility;walking;-21,7500000000000000
2020-05-24;mobility;walking;-19,2900000000000063
2020-05-25;mobility;walking;-4,5999999999999943
2020-05-26;mobility;walking;-3,4300000000000068
2020-05-27;mobility;walking;-0,0799999999999983
2020-05-28;mobility;walking;2,0199999999999960
2020-05-29;mobility;walking;8,0300000000000011
2020-05-30;mobility;walking;29,5099999999999909
2020-05-31;mobility;walking;-1,8599999999999994
2020-06-01;mobility;walking;18,0999999999999943
2020-06-02;mobility;walking;18,3100000000000023
2020-06-03;mobility;walking;4,2300000000000040
2020-06-04;mobility;walking;-3,0300000000000011
2020-06-05;mobility;walking;-2,3599999999999994
2020-06-06;mobility;walking;19,8100000000000023
2020-06-07;mobility;walking;-12,7900000000000063
2020-06-08;mobility;walking;5,3599999999999994
2020-06-09;mobility;walking;3,5000000000000000
2020-06-10;mobility;walking;-1,5400000000000063
2020-06-11;mobility;walking;1,1899999999999977
2020-06-12;mobility;walking;63,6899999999999977
2020-06-13;mobility;walking;45,0500000000000114
2020-06-14;mobility;walking;-22,8599999999999994
2020-06-15;mobility;walking;2,3400000000000034
2020-06-16;mobility;walking;3,1400000000000006
2020-06-17;mobility;walking;-4,0600000000000023
2020-06-18;mobility;walking;14,6899999999999977
2020-06-19;mobility;walking;23,2600000000000051
2020-06-20;mobility;walking;48,6599999999999966
2020-06-21;mobility;walking;10,9500000000000028
2020-06-22;mobility;walking;9,8900000000000006
2020-06-23;mobility;walking;17,8599999999999994
2020-06-24;mobility;walking;15,5499999999999972
2020-06-25;mobility;walking;19,2500000000000000
2020-06-26;mobility;walking;31,0200000000000102
2020-06-27;mobility;walking;59,5000000000000000
2020-06-28;mobility;walking;-2,0699999999999932
2020-06-29;mobility;walking;16,9200000000000017
2020-06-30;mobility;walking;26,1899999999999977
2020-07-01;mobility;walking;30,8400000000000034
2020-07-02;mobility;walking;20,5499999999999972
2020-07-03;mobility;walking;48,3799999999999955
2020-07-04;mobility;walking;81,8700000000000045
2020-07-05;mobility;walking;8,2600000000000051
2020-07-06;mobility;walking;23,1599999999999966
2020-07-07;mobility;walking;29,4799999999999898
2020-07-08;mobility;walking;21,0000000000000000
2020-07-09;mobility;walking;31,1299999999999955
2020-07-10;mobility;walking;42,6599999999999966
2020-07-11;mobility;walking;84,0600000000000023
2020-07-12;mobility;walking;21,8299999999999983
2020-07-13;mobility;walking;32,5900000000000034
2020-07-14;mobility;walking;32,1699999999999875
2020-07-15;mobility;walking;20,7300000000000040
2020-07-16;mobility;walking;17,4500000000000028
2020-07-17;mobility;walking;56,5399999999999920
2020-07-18;mobility;walking;85,5500000000000114
2020-07-19;mobility;walking;17,7199999999999989
2020-07-20;mobility;walking;34,5399999999999920
2020-07-21;mobility;walking;41,7899999999999920
2020-07-22;mobility;walking;39,7599999999999909
2020-07-23;mobility;walking;39,5200000000000102
2020-07-24;mobility;walking;51,1800000000000068
2020-07-25;mobility;walking;78,8600000000000136
2020-07-26;mobility;walking;9,7800000000000011
2020-07-27;mobility;walking;35,0200000000000102
2020-07-28;mobility;walking;41,8300000000000125
2020-07-29;mobility;walking;51,8700000000000045
2020-07-30;mobility;walking;49,6800000000000068
2020-07-31;mobility;walking;44,0699999999999932
2020-08-01;mobility;walking;63,1899999999999977
2020-08-02;mobility;walking;11,7600000000000051
2020-08-03;mobility;walking;42,8600000000000136
2020-08-04;mobility;walking;57,4300000000000068
2020-08-05;mobility;walking;49,0300000000000011
2020-08-06;mobility;walking;48,1699999999999875
2020-08-07;mobility;walking;43,3300000000000125
2020-08-08;mobility;walking;56,0399999999999920
2020-08-09;mobility;walking;6,3100000000000023
2020-08-10;mobility;walking;26,7999999999999972
2020-08-11;mobility;walking;27,0199999999999960
2020-08-12;mobility;walking;24,2099999999999937
2020-08-13;mobility;walking;33,1100000000000136
2020-08-14;mobility;walking;45,9499999999999886
2020-08-15;mobility;walking;91,3000000000000114
2020-08-16;mobility;walking;14,2500000000000000
2020-08-17;mobility;walking;36,4300000000000068
2020-08-18;mobility;walking;36,4600000000000080
2020-08-19;mobility;walking;45,7700000000000102
2020-08-20;mobility;walking;32,9099999999999966
2020-08-21;mobility;walking;36,7599999999999909
2020-08-22;mobility;walking;73,0699999999999932
2020-08-23;mobility;walking;15,1099999999999994
2020-08-24;mobility;walking;29,5099999999999909
2020-08-25;mobility;walking;33,0300000000000011
2020-08-26;mobility;walking;25,0600000000000023
2020-08-27;mobility;walking;40,3199999999999932
2020-08-28;mobility;walking;46,3199999999999932
2020-08-29;mobility;walking;82,5600000000000023
2020-08-30;mobility;walking;-4,1099999999999994
2020-08-31;mobility;walking;34,0300000000000011
2020-09-01;mobility;walking;36,8199999999999932
2020-09-02;mobility;walking;40,6299999999999955
2020-09-03;mobility;walking;43,3100000000000023
2020-09-04;mobility;walking;71,8899999999999864
2020-09-05;mobility;walking;105,4199999999999875
2020-09-06;mobility;walking;25,5699999999999932
2020-09-07;mobility;walking;43,5399999999999920
2020-09-08;mobility;walking;52,1100000000000136
2020-09-09;mobility;walking;48,0099999999999909
2020-09-10;mobility;walking;23,7199999999999989
2020-09-11;mobility;walking;77,1899999999999977
2020-09-12;mobility;walking;117,6899999999999977
2020-09-13;mobility;walking;39,6999999999999886
2020-09-14;mobility;walking;41,2100000000000080
2020-09-15;mobility;walking;46,3600000000000136
2020-09-16;mobility;walking;51,3899999999999864
2020-09-17;mobility;walking;63,5900000000000034
2020-09-18;mobility;walking;83,9499999999999886
2020-09-19;mobility;walking;133,3499999999999943
2020-09-20;mobility;walking;44,0699999999999932
2020-09-21;mobility;walking;56,9300000000000068
2020-09-22;mobility;walking;51,8700000000000045
2020-09-23;mobility;walking;50,7899999999999920
2020-09-24;mobility;walking;37,7899999999999920
2020-09-25;mobility;walking;56,9699999999999989
2020-09-26;mobility;walking;73,4099999999999966
2020-09-27;mobility;walking;20,3700000000000045
2020-09-28;mobility;walking;65,6599999999999966
2020-09-29;mobility;walking;58,6800000000000068
2020-09-30;mobility;walking;54,5000000000000000
2020-10-01;mobility;walking;50,4399999999999977
2020-10-02;mobility;walking;84,8400000000000034
2020-10-03;mobility;walking;60,2700000000000102
2020-10-04;mobility;walking;35,4799999999999898
2020-10-05;mobility;walking;42,8600000000000136
2020-10-06;mobility;walking;39,9799999999999898
2020-10-07;mobility;walking;50,0000000000000000
2020-10-08;mobility;walking;49,3799999999999955
2020-10-09;mobility;walking;67,1299999999999955
2020-10-10;mobility;walking;113,0399999999999920
2020-10-11;mobility;walking;27,9599999999999937
2020-10-12;mobility;walking;43,5800000000000125
2020-10-13;mobility;walking;55,2100000000000080
2020-10-14;mobility;walking;46,4399999999999977
2020-10-15;mobility;walking;61,7599999999999909
2020-10-16;mobility;walking;69,8400000000000034
2020-10-17;mobility;walking;67,8400000000000034
2020-10-18;mobility;walking;16,4300000000000068
2020-10-19;mobility;walking;30,0600000000000023
2020-10-20;mobility;walking;33,6500000000000057
2020-10-21;mobility;walking;27,9599999999999937
2020-10-22;mobility;walking;32,6800000000000068
2020-10-23;mobility;walking;29,3899999999999864
2020-10-24;mobility;walking;55,4199999999999875
2020-10-25;mobility;walking;9,4200000000000017
2020-10-26;mobility;walking;16,1400000000000006
2020-10-27;mobility;walking;22,1500000000000057
2020-10-28;mobility;walking;14,9800000000000040
2020-10-29;mobility;walking;30,8899999999999864
2020-10-30;mobility;walking;50,2599999999999909
2020-10-31;mobility;walking;62,7100000000000080
2020-11-01;mobility;walking;-9,7999999999999972
2020-11-02;mobility;walking;-0,1400000000000006
2020-11-03;mobility;walking;-6,9899999999999949
2020-11-04;mobility;walking;-3,3499999999999943
2020-11-05;mobility;walking;-4,6299999999999955
2020-11-06;mobility;walking;-0,6599999999999966
2020-11-07;mobility;walking;1,8400000000000034
2020-11-08;mobility;walking;-23,7800000000000011
2020-11-09;mobility;walking;-10,7800000000000011
2020-11-10;mobility;walking;-9,6599999999999966
2020-11-11;mobility;walking;-12,9699999999999989
2020-11-12;mobility;walking;-11,8499999999999943
2020-11-13;mobility;walking;-4,2000000000000028
2020-11-14;mobility;walking;9,8100000000000023
2020-11-15;mobility;walking;-16,2300000000000040
2020-11-16;mobility;walking;-9,8400000000000034
2020-11-17;mobility;walking;-14,1200000000000045
2020-11-18;mobility;walking;-12,7099999999999937
2020-11-19;mobility;walking;-19,2300000000000040
2020-11-20;mobility;walking;-9,9599999999999937
2020-11-21;mobility;walking;-8,5300000000000011
2020-11-22;mobility;walking;-33,2300000000000040
2020-11-23;mobility;walking;-18,0100000000000051
2020-11-24;mobility;walking;-13,7699999999999960
2020-11-25;mobility;walking;-14,6400000000000006
2020-11-26;mobility;walking;-16,1800000000000068
2020-11-27;mobility;walking;-1,0300000000000011
2020-11-28;mobility;walking;-3,8799999999999955
2020-11-29;mobility;walking;-33,7999999999999972
2020-11-30;mobility;walking;-8,3799999999999955
2020-12-01;mobility;walking;-13,6800000000000068
2020-12-02;mobility;walking;-15,9899999999999949
2020-12-03;mobility;walking;-13,3499999999999943
2020-12-04;mobility;walking;-13,2999999999999972
2020-12-05;mobility;walking;-9,9000000000000057
2020-12-06;mobility;walking;-37,2400000000000020
2020-12-07;mobility;walking;-14,3100000000000023
2020-12-08;mobility;walking;-15,0400000000000063
2020-12-09;mobility;walking;-20,8799999999999955
2020-12-10;mobility;walking;-15,1299999999999955
2020-12-11;mobility;walking;-13,1500000000000057
2020-12-12;mobility;walking;-23,7300000000000040
2020-12-13;mobility;walking;-35,9800000000000040
2020-12-14;mobility;walking;-12,1099999999999994
2020-12-15;mobility;walking;-15,0199999999999960
2020-12-16;mobility;walking;-29,8599999999999994
2020-12-17;mobility;walking;-26,0999999999999943
2020-12-18;mobility;walking;-25,7199999999999989
2020-12-19;mobility;walking;-33,2399999999999949
2020-12-20;mobility;walking;-48,7599999999999980
2020-12-21;mobility;walking;-27,3199999999999932
2020-12-22;mobility;walking;-26,9899999999999949
2020-12-23;mobility;walking;-37,9699999999999989
2020-12-24;mobility;walking;-63,2500000000000000
2020-12-25;mobility;walking;-59,8699999999999974
2020-12-26;mobility;walking;-54,8599999999999994
2020-12-27;mobility;walking;-51,2800000000000011
2020-12-28;mobility;walking;-36,1899999999999977
2020-12-29;mobility;walking;-39,6000000000000014
2020-12-30;mobility;walking;-33,1800000000000068
2020-12-31;mobility;walking;-57,3200000000000003
2021-01-01;mobility;walking;-56,4799999999999969
2021-01-02;mobility;walking;-40,7899999999999991
2021-01-03;mobility;walking;-37,7700000000000031
2021-01-04;mobility;walking;-31,6099999999999994
2021-01-05;mobility;walking;-25,4800000000000040
2021-01-06;mobility;walking;-32,9699999999999989
2021-01-07;mobility;walking;-28,1899999999999977
2021-01-08;mobility;walking;-29,8799999999999955
2021-01-09;mobility;walking;-30,4300000000000068
2021-01-10;mobility;walking;-25,8199999999999932
2021-01-11;mobility;walking;-27,2800000000000011
2021-01-12;mobility;walking;-29,4500000000000028
2021-01-13;mobility;walking;-29,9699999999999989
2021-01-14;mobility;walking;-27,8499999999999943
2021-01-15;mobility;walking;-26,8599999999999994
2021-01-16;mobility;walking;-29,9500000000000028
2021-01-17;mobility;walking;-32,1299999999999955
2021-01-18;mobility;walking;-24,7300000000000040
2021-01-19;mobility;walking;-28,9699999999999989
2021-01-20;mobility;walking;-25,6899999999999977
2021-01-21;mobility;walking;-24,5499999999999972
2021-01-22;mobility;walking;-26,1299999999999955
2021-01-23;mobility;walking;-30,0699999999999932
2021-01-24;mobility;walking;-33,9800000000000040
2021-01-25;mobility;walking;-31,9300000000000068
2021-01-26;mobility;walking;-28,8799999999999955
2021-01-27;mobility;walking;-32,6400000000000006
2021-01-28;mobility;walking;-22,6899999999999977
2021-01-29;mobility;walking;-23,4300000000000068
2021-01-30;mobility;walking;-32,1599999999999966
2021-01-31;mobility;walking;-28,4899999999999949
2021-02-01;mobility;walking;-21,0400000000000063
2021-02-02;mobility;walking;-19,6700000000000017
2021-02-03;mobility;walking;-24,7600000000000051
2021-02-04;mobility;walking;-10,8100000000000023
2021-02-05;mobility;walking;-20,9500000000000028
2021-02-06;mobility;walking;-23,5999999999999943
2021-02-07;mobility;walking;-30,4200000000000017
2021-02-08;mobility;walking;-27,8400000000000034
2021-02-09;mobility;walking;-32,3199999999999932
2021-02-10;mobility;walking;-31,0999999999999943
2021-02-11;mobility;walking;-23,1400000000000006
2021-02-12;mobility;walking;-20,2600000000000051
2021-02-13;mobility;walking;-22,2399999999999949
2021-02-14;mobility;walking;-12,7900000000000063
2021-02-15;mobility;walking;-15,9000000000000057
2021-02-16;mobility;walking;-20,5199999999999960
2021-02-17;mobility;walking;-17,7199999999999989
2021-02-18;mobility;walking;-20,3400000000000034
2021-02-19;mobility;walking;-12,7900000000000063
2021-02-20;mobility;walking;10,5199999999999960
2021-02-21;mobility;walking;11,3499999999999943
2021-02-22;mobility;walking;-17,4699999999999989
2021-02-23;mobility;walking;-4,2600000000000051
2021-02-24;mobility;walking;0,7500000000000000
2021-02-25;mobility;walking;-0,3599999999999994
2021-02-26;mobility;walking;-13,5400000000000063
2021-02-27;mobility;walking;5,2099999999999937
2021-02-28;mobility;walking;4,9399999999999977
2021-03-01;mobility;walking;-3,0199999999999960
2021-03-02;mobility;walking;-0,2900000000000063
2021-03-03;mobility;walking;-5,8900000000000006
2021-03-04;mobility;walking;-11,2900000000000063
2021-03-05;mobility;walking;-2,7300000000000040
2021-03-06;mobility;walking;8,4699999999999989
2021-03-07;mobility;walking;0,2999999999999972
2021-03-08;mobility;walking;0,1200000000000045
2021-03-09;mobility;walking;-5,5699999999999932
2021-03-10;mobility;walking;-8,4800000000000040
2021-03-11;mobility;walking;-10,2399999999999949
2021-03-12;mobility;walking;NA
2021-03-13;mobility;walking;-9,8599999999999994
2021-03-14;mobility;walking;-13,6200000000000045
2021-03-15;mobility;walking;-8,7300000000000040
2021-03-16;mobility;walking;-15,8799999999999955
2021-03-17;mobility;walking;-17,4099999999999966
2021-03-18;mobility;walking;-10,9899999999999949
2021-03-19;mobility;walking;-9,5999999999999943
2021-03-20;mobility;walking;-1,1200000000000045
